--PAIKKOJA
# Edustajiston paikkamäärä.
60
--ARVONTATAPA
tamy
--RENKAAT
# renkaan numero, nimi, tunnus
694, 21, Sandberg Susanna, 9
695, 21, Visapää Harri, 53
696, 22, Aalto Antti, 6
697, 22, Ahlajärvi Suvi, 9
698, 22, Ahola Jarkko, 5
699, 22, Arjanne Jyrki "Jykä", 11
700, 22, Cederberg Marjukka, 4
701, 22, El-Haffar "Jussi", 0
702, 22, Ekdahl Hanna, 3
703, 22, Flinckenberg Peter "Flinkis", 7
704, 22, Haarma Kai, 13
705, 22, Heiniö Jonna, 6
706, 22, Heiskanen Miika, 28
707, 22, Helenne Antti, 2
708, 22, Hietala Jaakko, 21
709, 22, Hiltunen Heidi, 3
710, 22, Huovinen Petteri, 2
711, 22, Hänninen Tytti, 11
712, 22, Jouhki Julia, 5
713, 22, Jokinen Eveliina, 18
714, 22, Kapanen Ari, 11
715, 22, Kattelus Minna, 3
716, 22, Kiuru Antti, 4
717, 22, Kojonen Katja, 0
718, 22, Kortelainen Antti Petteri, 4
719, 22, Koskenmäki Riikka, 5
720, 22, Kunnas Tuula, 6
721, 22, Kurki-Suonio Ilona "Hullu-Illu", 22
722, 22, Lahti Suvi, 7
723, 22, Lahtinen Anna, 9
724, 22, Lappi Timo, 4
725, 22, Lehmusvuo Mirka, 1
726, 22, Lohikoski Orvokki, 4
727, 22, Louhija Matti, 22
728, 22, Myhrberg Markus, 4
729, 22, Nevalainen Jari, 6
730, 22, Nissinen Säde, 2
731, 22, Nykopp Mia, 3
732, 22, Nykänen Nina, 3
733, 22, Nykänen Sanna, 4
734, 22, Piepponen Anna Kaarina, 24
735, 22, Ropponen Liisa, 4
736, 22, Saari Harri, 5
737, 22, Saarnilahti Päivi, 3
738, 22, Seppälä Karolina, 3
739, 22, Sokka Jussi, 3
740, 22, Suono Sari, 1
741, 22, Söderholm Arno, 11
742, 22, Taponen Teo, 7
743, 22, Wuorinen Marko, 1
744, 22, Ylä-Autio Jani, 12
745, 22, Äikäs Saija, 31
746, 23, Ahokallio Heidi, 8
747, 23, Höykinpuro Mervi H., 13
748, 23, Laaksonen "Tintti", 11
749, 23, Leminen Janne, 33
750, 23, Leppälä Johanna, 13
751, 23, Paavola Soili, 29
752, 23, Reen Johanna, 8
753, 23, Toiviainen Ilona, 20
754, 23, Vainikainen Sari, 15
755, 23, Voipio Sanna, 22
756, 23, Vuohelainen Hanna, 18
757, 24, Antikainen Mika, 4
758, 24, Autio Jaakko, 4
759, 24, Autio Minna, 10
760, 24, Castrén Reko, 26
761, 24, Groschup Torsten, 5
762, 24, Hagelstam Kajus, 12
763, 24, Häkkinen "Vesku", 8
764, 24, Junkkari Marko, 10
765, 24, Kiikka Antti "Kiippa", 2
766, 24, Kivinen Birgitta, 7
767, 24, Lagerbohm John, 12
768, 24, Lankinen Petri, 15
769, 24, Laurila Tatu, 6
770, 24, Mattila Timo "Ossi", 5
771, 24, Oksanen "Ana", 8
772, 25, Aho Marja, 7
773, 25, Ahonen Vesa, 2
774, 25, Ala-Mäyry Terhi, 6
775, 25, Alkio Mikko, 3
776, 25, Arola Pauliina, 12
777, 25, Bäckman Tarja, 7
778, 25, Heikkinen Anna-Maija, 1
779, 25, Heiniluoma Jari, 9
780, 25, Helenius Juha, 6
781, 25, Huhtala Pauliina, 9
782, 25, Huovinen Petri, 1
783, 25, Kaasalainen Taina, 5
784, 25, Kaasalainen Vesa, 2
785, 25, Kairinen Petri, 3
786, 25, Kaukola Veli, 2
787, 25, Kivimäki Katja, 4
788, 25, Kohmo Pasi, 4
789, 25, Kosonen Anja, 1
790, 25, Laaksonen Marko, 2
791, 25, Latvala Vesa, 13
792, 25, Laukama Katariina, 8
793, 25, Lehtinen Roope, 2
794, 25, Lind Jouni, 11
795, 25, Linjakumpu Hannu, 13
796, 25, Lohi Outi, 1
797, 25, Markkanen Jukka, 6
798, 25, Mäkinen Heikki, 12
799, 25, Mäkinen Vesa-Matti, 18
800, 25, Noronen Visa, 2
801, 25, Oinonen Markku, 1
802, 25, Ojala Heikki, 3
803, 25, Ollikainen Mika, 3
804, 25, Peltonen Tarja, 4
805, 25, Pentikäinen Antti Yrjänä, 33
806, 25, Peura Esko, 3
807, 25, Tavasti T., 3
808, 25, Virtanen Tuomo, 6
809, 25, Weckman Markku, 4
810, 26, Brummer Mirko, 21
811, 26, Eräpolku Merja, 23
812, 26, Ringman Jori, 16
813, 26, Toivonen Pekka, 32
814, 26, Virvonen Marjut, 18
815, 26, Vänskä Simopekka, 24
816, 26, Wallenius Jukka, 19
817, 27, Arminen Susanna, 57
818, 27, Eskelinen Juha, 4
819, 27, Huhtala Arto, 8
820, 27, Kippilä Petri, 10
821, 27, Kohonen Pekko, 41
822, 27, Konsti Anne, 14
823, 27, Kulju Ari, 28
824, 27, Mäkelä Janne, 21
825, 27, Noki Jaana, 15
826, 27, Outa Pia, 18
827, 27, Parkkonen Päivi, 11
828, 27, Pesonen Jorma "Jozma", 5
829, 27, Raininko Teppo, 50
830, 27, Tikka Päivi, 6
831, 27, Toivari Outi, 19
832, 27, Veranen Rami, 16
833, 27, Yrjölä Kari, 8
834, 27, Örn Suvi, 18
835, 28, Honkkila Juha, 15
836, 28, Kallio Timo, 9
837, 28, Lehtonen Jukka, 10
838, 28, Likovuori Kari, 19
839, 29, Isosaari Kyösti "Kössi", 14
840, 29, Korhonen Kati, 24
841, 29, Laine Timo "Tyrsky", 23
842, 29, Lehtilä Reko, 14
843, 29, Lehtinen Christel, 10
844, 29, Lehtisyrjä Mika "Miksu", 28
845, 29, Mentula Laura, 4
846, 29, Niskanen Veikko "Weke", 8
847, 29, Pihlainen Katja, 15
848, 29, Vuorinen Jouni, 3
849, 30, Airio Arto, 18
850, 30, Alm Niina, 17
851, 30, Andersson Timo, 20
852, 30, Berndtson Tea, 17
853, 30, Forss Timo, 19
854, 30, Forsström Kari, 7
855, 30, Hamilo Marko, 6
856, 30, Heiskanen "Saku", 22
857, 30, Hirvonen Tero, 7
858, 30, Honkanen Reijo, 9
859, 30, Kuusi Hanna, 24
860, 30, Leskinen Mari, 17
861, 30, Meronen Petri "Mertsi", 17
862, 30, Paasonen Henna, 7
863, 30, Partio Susanna, 32
864, 30, Rantanen Tuomas, 71
865, 30, Ristimäki Outi, 13
866, 30, Seppo Lauri Mikael, 2
867, 30, Sundström Satu, 22
868, 30, Vainio Janne "Chabop", 9
869, 30, Valkama Jaana, 8
870, 30, Varjos Oiva, 6
871, 30, Viljanen Maria, 48
872, 30, Virtanen Kaisu, 22
873, 30, Vänskä Minna, 18
874, 31, Puustinen Sari, 66
875, 31, Haakana Kari, 22
876, 31, Holm Ruurik, 32
877, 31, Kilpi Tuomas, 25
